symbol,name,price,market_cap,volume_24h,percent_change_24h
GAL,GAL (migrated to Gravity - G),0.7660930668390252,5683022.971585156,8346.12377393,1.26975644
GALA,Gala,0.01756855356151583,794521726.0232536,167441811.00485477,13.70383496
GAS,Gas,3.0991070280188584,201418189.76942793,12167916.91551359,5.26639052
GFT,Gifto,0.021174088696618288,47399285.3163628,17891.17819577,13.04868191
GHST,Aavegotchi,0.460293601850975,24279475.410542816,9839210.01430754,12.15519052
GLM,Golem,0.2549799817357321,254979981.7357321,13910769.3228321,6.75022818
GLMR,Moonbeam,0.0749489784739333,74243629.74016823,10453582.11941021,8.98101538
GMT,GMT,0.05186749396292822,155017233.02782866,35867758.8505096,10.88515529
GMX,GMX,13.245069740106082,135197316.613708,123109977.75857648,14.53431602
GNO,Gnosis,128.10351817758598,338068728.15533245,6055078.35545996,7.66190364
GNS,Gains Network,1.9297915594867348,55850665.68154898,9799288.40266844,11.33119029
GO,GoChain,0.0017085748491115396,2248437.688188495,153755.04671834,-1.88367179
GPS,GoPlus Security,0.025750831712522834,42134576.11312308,11000786.19683781,11.66953192
GRS,Giresunspor Token,0.032664774714004995,0.0,22734.78763276,-5.32883244
GRT,The Graph,0.09967712739255809,984332631.9405818,71104536.16886954,10.57729821
GTC,Game.com,7.292485490994932e-05,0.0,201199.02043138,-1.10204219
GUN,GUNZ,0.03524801973835948,33644234.84026413,41143979.27157322,6.32390593
HAEDAL,Haedal Protocol,0.16886260240293408,35883303.01062349,134377817.30068907,14.27245505
HARD,Kava Lend,0.00786412601619204,1060018.66308472,870391.38007838,-1.91517805
HBAR,Hedera,0.20583386607957305,8725593886.457254,607494186.2936295,16.1116234
HEGIC,Hegic,0.0336359723657504,23670553.670574408,79288.67414789,1.61043291
HEI,Heima,0.3172329289467339,24328580.314374935,21555465.61807719,12.97963078
HFT,Hashflow,0.08999963145973729,52722907.9422341,38993050.625944,3.37742454
HIFI,Hifi Finance,0.08902853118708078,12625807.85231807,27464960.02138702,9.38763292
HIGH,Highstreet,0.6218714530402961,46738400.751646094,12575231.1514755,14.50041567
HIVE,Hive,0.23026142318227996,110835921.55359076,7417184.62420053,5.44891128
HMSTR,Hamster Kombat,0.0008074324200571453,51978462.041178726,31205377.16109487,12.70722993
HNT,Helium,2.89998024276425,536080816.1319209,22261691.48426231,21.88748261
HOME,Defi App,0.023126276348010625,62903471.6665889,35200841.73387606,9.02175658
HOOK,Hooked Protocol,0.12313948711394782,30610267.937582754,35188341.76422293,10.96143343
HOT,Hydro Protocol,0.0009922568297455433,0.0,146791.43851959,12.20879577
HUMA,Huma Finance,0.04163610464294879,72169248.0338992,122366476.57744099,18.04894963
HYPER,HyperChainX,3.750803433210079e-05,21647.35066415945,0.0,-9.01865743
ICP,Internet Computer,5.49432815629028,2941194976.34104,116687085.73214228,6.02615636
ICX,ICON,0.1356615875702983,145110534.6172831,7441576.25922484,7.39812505
ID,Everest,0.014445685354969304,1685811.4809249179,0.0,16.71468855
IDEX,IDEX,0.017827735805313497,17107285.087383244,6601208.50906883,7.87175711
IDRT,Rupiah Token,6.176055648983649e-05,11077182.313182548,3175.18012261,0.29383928
ILV,Illuvium,12.465650135498535,73699790.34920977,18130358.09038356,12.56737776
IMX,Immutable,0.5105043801656226,956860729.7348628,52860527.60053765,12.91907102
INIT,Initia,0.5094287440893444,81158710.18079662,271931606.54200083,26.85895958
INJ,Injective,12.75250892937626,1274880246.4941223,247428322.46671656,15.87869964
INS,Inscribe,0.007330882369483206,0.0,271905.50550516,17.52089519
IO,io.net,0.8504178854790898,143524295.25216827,69104396.08424316,14.1503916
IOST,IOST,0.003758646568156426,100678305.10873783,18427778.88627744,6.26808707
IOTA,IOTA,0.18901089367892732,735876129.9381808,45123426.79907049,9.41836163
IOTX,IoTeX,0.02247679927392579,212211755.4120527,15147304.65133629,6.15468502
IQ,IQ,0.0038326999346076237,85646379.94432054,6779690.51666139,4.11342148
IRIS,IRISnet,0.0007465108695074496,1201945.758650558,226186.62872085,6.97620069
JASMY,JasmyCoin,0.01516362196262111,749765283.0465223,87062276.38219783,15.08606567
JOE,Joe Coin,0.0001699464797260889,0.0,2244776.19415788,0.0
JST,JUST,0.03619509171247953,358331407.95354736,53908169.99383324,2.58679349
JTO,Jito,1.988124538124271,690249850.448517,83216117.42506354,4.38471558
JUP,Jupiter,0.4988457126182318,1498931597.265286,85409686.33699739,9.15115391
JUV,Juventus Fan Token,0.9623605100633343,9388693.862487394,5009191.19489857,4.41641749
KAIA,Kaia,0.15991423460066245,969909870.7730885,55805383.69189554,5.86728103
KAITO,KAITO,1.67609912717415,404591706.1624378,80274326.50052318,9.83908777
KAVA,Kava,0.4281779908518104,463653963.65477043,27749013.49337995,6.1979627
KDA,Kadena,0.46169727331364807,149510954.24338517,15571988.12943422,15.90504301
KEEP,Keep Network,0.07875475120293803,76217828.6777406,14771.30747591,1.89681059
KERNEL,KernelDAO,0.1452452402595221,23974931.8728265,123895112.39200364,17.54952662
KEY,SelfKey,0.0003624340082264953,2174604.032855203,463519.29315803,3.10964222
KLAY,Klaytn,0.15947256607181542,0.0,312164.39498964,5.57530688
KMD,Komodo,0.03257209176390641,4428302.124730753,1838941.36254783,40.44904676
KMNO,Kamino Finance,0.0630153371314361,144460505.37531805,12563055.61931956,7.43763339
KNC,Kyber Network Crystal v2,0.31934010183921807,59845388.152283646,8467984.17540796,5.96126938
KP3R,Keep3rV1,5.063169583646004,2152748.3172354405,299575.08456949,12.74842508
KSM,Kusama,14.934315354433174,250183044.45728844,19837492.68522256,9.36957539
LA,LATOKEN,0.019762012241275537,7511648.793019693,90.28835254,0.28535217
LAYER,UniLayer,0.016202276370262846,517156.2552480435,883.40538866,5.75628875
LAZIO,S.S. Lazio Fan Token,0.8269175680182334,9859271.115045186,4409050.68024961,5.81345438
LDO,Lido DAO,0.8631164799935015,774149891.298128,148260584.003307,11.37401081
LEVER,LeverFi,0.00021065091174757734,11751318.387831228,5396970.05150394,13.8585184
LINA,Linear Finance,3.4107311510969876e-05,340958.7280889374,120850.80908622,461.86029047
LINK,Chainlink,15.569222825046305,10557489537.636751,742321808.382559,8.86151091
LISTA,Lista DAO,0.26655217823911237,57168441.64948092,43132746.49892835,22.24209927
LIT,Litentry,0.4357325055668476,0.0,199646.51385474,-38.65925797
LOKA,League of Kingdoms Arena,0.08872815156911731,33567704.274461105,65186125.00044706,3.7849306
LOOM,Loom Network,0.0015225128088718093,1892362.9869785344,1122501.9034354,11.33834086
LPT,Livepeer,6.906126863778258,292014186.7465194,64840859.77496836,8.36808929
LQTY,Liquity,1.3168073535577132,125159824.06499802,45901506.78270333,5.60148842
LRC,Loopring,0.082084020519349,112215291.91535641,22114342.82960869,9.25356387
LSK,Lisk,0.4329434124010044,85032539.24035338,8986678.26795936,8.03419477
LTC,Litecoin,95.79667449500269,7286483253.073561,728566303.0411958,5.43909671
LTO,LTO Network,0.0049999605725787565,2196560.653918977,427958.54392902,-0.59947525
LUMIA,Lumia,0.27673970776409684,34851299.51984029,12226664.8088162,16.94329918
LUNA,Luna by Virtuals,0.020038726251997555,20038726.251997553,267220.52354645,13.50905236
LUNC,Terra Classic,6.498164585604313e-05,355574548.54686964,23074846.47587597,7.87622169
MAGIC,Treasure,0.19244292597921928,59253334.94277953,144316439.8887511,2.26212724
MANA,Decentraland,0.3148281278115923,620126096.6305763,60840382.08019676,10.24808916
MANTA,Manta Network,0.23967784313474413,100449848.76149875,31561896.35447945,19.37201639
MASK,catwifmask,0.008708559109849068,8706571.198352505,6843708.68651813,4.20066764
MAV,Maverick Protocol,0.05078515504243096,33343586.722919375,51873242.10631704,25.9844242
MBL,MovieBloc,0.002399151207006233,44719907.90792815,7592515.50362944,4.91274288
MBOX,MOBOX,0.06039680577377081,30217878.863652855,22926030.87837476,11.05358321
MC,Magic Crystal,0.09532207611460909,0.0,74510.29022995,3.60769406
MDT,Measurable Data Token,0.0158849701135984,10740733.93566248,7117334.50184039,0.575402
MDX,Mdex,0.0013852240019363803,1316304.8654455368,102236.4617229,-2.68436041
ME,Magic Eden,0.8269028741065604,124121489.04620406,29618658.6335739,8.51875336
MEME,meme (Ordinals),0.0019390994817829119,0.0,148281.25263632,16.21930152
METIS,Metis,18.18230972693788,117049243.28404325,16791445.32722189,15.72439547
MINA,Mina,0.2002887107568097,248652134.89201018,29326052.10232891,12.47662935
MIR,Mirror Protocol,0.012690986616814344,986631.3105785497,77732.72532924,2.59256757
MITH,Mithril,0.0001970463171898854,197046.3171898854,79154.83316357,4.71711963
MKR,Maker,2016.8643298785914,0.0,88382169.84307425,2.93993284
MLN,Enzyme,7.871030831586211,23547591.721391357,11404700.09639325,7.61329826
MOB,MobileCoin,0.18926679680449957,37550480.81617719,120273.04507815,0.62744656
MOD,Modefi,0.0022142226280948596,35597.535740302905,0.0,13.32579579
MOVE,BlueMove,0.010621022058002538,2310072.297615552,0.0,7.40374114
MOVR,Moonriver,6.452360842447951,63009755.523624375,9561642.41036475,12.82924002
MTH,Monetha,0.0007500763755544865,264092.1288386305,2401.57737762,2.71780961
MTL,Metal DAO,0.7600510272666656,65476333.98058627,3225186.90594315,6.34543005
MUBARAK,Mubarak(mubarakcoin.link),0.0034333331786391788,0.0,235503.71177452,2.41070253
MULTI,Multichain,0.596502771037065,8673802.60441768,118995.26440622,5.10336244
NBS,New BitShares,4.863990802730538e-05,126836.85620391191,79056.67366368,1.21104467
NEAR,NEAR Protocol,2.5921110237651264,3194470965.097603,265862221.1956882,9.80669991
NEIRO,Neiro Solana (neirobropump.com),0.0005454602783239088,0.0,325998.6124011,9.8217695
NEO,Neo,6.338233162909736,447091557.91708535,56690880.04226409,8.35141094
NEWT,Newton Protocol,0.34131215385912533,73382113.07971194,110162132.03649534,9.68652274
NEXO,Nexo,1.265651570271746,817795496.4822553,22055325.11147724,2.23632762
NFP,NFPrompt,0.07623413303202478,36043224.37415597,24186515.12260541,26.09413121
NIL,Nillion,0.3327443791645245,64935065.593956955,33233810.35710437,6.74983997
NKN,NKN,0.029046498077588665,22942444.67840648,8656487.98415329,14.75383842
NMR,Numeraire,8.150123384956993,62207447.57539811,11597137.95675959,7.89133809
NOT,Notcoin,0.0022396346948178473,222695049.81460163,39303069.93891823,12.53616771
NTRN,Neutron,0.11000121372213345,65921387.442404725,10151096.49527333,17.42947021
NULS,NULS,0.01577123366728347,1783618.1867334936,187258.8987319,4.94422277
NXPC,NEXPACE,1.046421795739104,194552553.71278623,110702321.03582408,14.37156008
OAX,OAX,0.014452944087899707,1384769.0343740925,81997.00219181,-3.61868422
OCEAN,Ocean Protocol,0.3271039041033181,0.0,2588528.06635671,6.65629814
OG,OG Fan Token,4.254813330548656,18295697.32135922,11864334.24037428,6.02619951
OGN,Origin Protocol,0.05876000453322668,40964674.65874959,14048505.3961961,9.0929406
OM,MANTRA,0.23090095091060522,227676966.88352337,111920343.86110796,10.2415894
OMG,Oil Meta Games,5.540518760412838,0.0,25899.71013945,6.61289318
OMNI,Omni Network,4.0078744528982755,138145373.91427383,946533129.9276993,158.88427803
ONDO,Ondo,0.9249386084469444,2921980521.807525,235307311.40024894,9.78941508
ONE,OneFinity,0.05073604216762094,221799.50843748974,16.19738029,8.34717705
ONG,Ontology Gas,0.18859069387027516,78983859.17281725,4856142.90272475,6.74614854
ONT,Ontology,0.1402991878538421,128331366.46874979,14499251.43031999,8.32174379
OOKI,Ooki Protocol,7.5888252534103274e-06,104088.32717577605,189502.01506703,20.83433707
OP,Optimism,0.6908100251657404,1210428220.5284686,415084069.32024705,16.13501968
ORCA,Orca,2.2661712379944428,135873424.8844447,26290539.41895992,10.95994725
ORDI,ORDI,9.930273463643003,208535742.73650306,150774514.14879918,16.0239322
OSMO,Osmosis,0.17075868977190156,125696711.24918449,10169785.53127239,10.57212429
OXT,Orchid,0.05824153842801859,58079314.4520203,5310966.51721182,7.61314847
PARTI,Particle Network,0.1955021182175869,45551993.54469775,75022250.85523121,11.63134185
PAXG,PAX Gold,3350.7848060072142,938795155.8520467,112772421.73973681,0.72132996
PDA,PlayDapp,0.0058009975821797745,3632698.2172846557,1690500.39974719,7.3631604
PENDLE,Pendle,4.134294463830543,680691850.6626064,109182545.944044,11.65608627
PENGU,Pudgy Penguins,0.02132149536519201,1340277643.8879218,1169385314.9868243,9.10547728
PEOPLE,MAGA,1.085325864087997e-06,0.0,277959.90920325,166.27593332
