symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
HEI,Heima,heima,2025-02-12T06:52:06.000Z,3587.26,0.3137727124015729,24063325.956072044,23942945.16883546,11.65552659,-0.28737806,18.10708486,binance
SHELL,MyShell,myshell,2025-02-12T03:34:17.000Z,3590.56,0.16700255678589787,48319406.430050895,37273162.94054604,7.83883477,-2.10605791,19.46766196,binance
NIL,Nillion,nillion,2025-02-11T10:24:28.000Z,3607.72,0.3276109172530074,63933270.501924396,31159675.75515109,4.29734681,-1.21689186,14.45254908,binance
TST,Test,test-token-bsc,2025-02-07T09:34:08.000Z,3704.56,0.049902421111045765,47250228.11861562,76503108.15114434,17.30551519,-5.24464383,22.52604047,binance
BERA,Berachain,berachain,2025-02-06T13:00:00.000Z,3725.13,2.0663376936598516,248917958.23207498,136359875.52497017,14.31997502,-1.89360331,24.55646832,binance
ANIME,Animecoin,anime,2025-01-23T14:00:00.000Z,4060.13,0.01825881303988392,101128346.9157346,51169197.37873075,10.88273403,-1.83109413,9.71542877,binance
LAYER,Solayer,solayer,2025-01-23T10:38:59.000Z,4063.48,0.6638248316208734,139403214.6403834,58358888.4652205,6.38928201,-1.19110097,5.54734627,binance
DATA,Databot,databot,2025-01-21T10:32:22.000Z,4111.59,0.0011598394712231152,1062227.2154679333,6065.45228852,10.45658679,0.28865799,7.2771945,binance
TRUMP,OFFICIAL TRUMP,official-trump,2025-01-18T04:19:35.000Z,4189.8,10.119587507343596,2023910793.380614,854190272.4834138,8.25927725,-0.73237999,18.33495353,binance
GPS,GoPlus Security,goplus-security,2025-01-16T08:01:34.000Z,4234.1,0.025047077814006603,40983064.87135146,11620140.53645857,8.41312329,-0.90076193,4.70064823,binance
BMT,Bubblemaps,bubblemaps,2025-01-13T17:13:31.000Z,4296.9,0.09058655564476732,33120055.644445963,71286572.98131743,5.90951529,-1.59078913,-32.98393419,binance
S,Sonic,sonic,2025-01-03T14:11:26.000Z,4539.94,0.3562141238515088,1025896676.6923454,249823922.96793148,13.70684823,-1.61534466,16.74868593,binance
COW,COW,cow,2024-12-30T09:28:23.000Z,4640.65,0.01758366505161433,0.0,524586.28492285,2.66509736,-0.22513066,148.67838053,binance
BIO,Bio Protocol,bio,2024-12-23T08:13:52.000Z,4809.9,0.06453150840441077,102258067.37738903,54285040.16510904,12.68144922,-2.20796658,28.93082737,binance
FARM,FARM,farm-2,2024-12-19T02:46:44.000Z,4911.35,1.6593653972737217,0.0,68495.72547234,-9.99120002,-2.15671868,-31.6213696,binance
TURBO,Based Turbo,based-turbo,2024-12-18T08:19:47.000Z,4929.8,1.2002019375077958e-05,0.0,33812.58814988,5.10306168,1.05647538,6.3433187,binance
PENGU,Pudgy Penguins,pudgy-penguins,2024-12-17T14:00:00.000Z,4948.13,0.020899107940018997,1313726203.038094,1167937023.258639,9.14381563,-2.61814345,30.44934823,binance
VANA,Vana,vana,2024-12-13T12:20:10.000Z,5045.79,4.999272703048504,150398119.9985112,35525026.59975451,10.61558755,-1.28224811,19.47262233,binance
DOGE,Dogecast (dogecast.build),dogecast-build,2024-12-02T07:31:40.000Z,5314.6,9.213537009444696e-05,52793.567064118106,106.82605468,-0.05973502,-0.01648438,0.03112681,binance
BANANAS31,Banana For Scale,banana-for-scale,2024-11-20T18:19:27.000Z,5591.8,0.024374996752159747,243749967.52159747,617880034.4726465,-10.7639408,-1.01334268,81.01499143,binance
AVA,AVA,ava-sol,2024-11-20T13:48:04.000Z,5596.33,0.03652123016789646,36521013.59700157,6020853.40517985,10.55059811,-2.83103935,29.51360086,binance
AIXBT,aixbt,aixbt,2024-11-20T08:37:44.000Z,5601.5,0.1550407324253069,147825712.04198632,134137229.13876121,8.19405878,-1.61477193,23.90606661,binance
RIF,Rifampicin,rifampicin,2024-11-20T04:16:52.000Z,5605.85,0.0023998347442401014,2398923.2638990358,1808699.35194441,5.18369016,-2.14486098,11.44433667,binance
USUAL,Usual,usual,2024-11-14T12:01:40.000Z,5742.1,0.09036847903531506,95718711.58368404,91054354.63232741,26.39341139,-2.00709585,36.56003956,binance
SYRUP,Maple Finance,maple-finance,2024-11-06T06:16:40.000Z,5939.85,0.5420019699192256,650529721.6458277,205851881.4025479,14.98230482,-1.85873536,1.27554657,binance
PNUT,Peanut the Squirrel,peanut-the-squirrel,2024-11-04T02:00:00.000Z,5992.13,0.2804845091969746,280443023.91450757,454174534.14688563,13.48723946,-2.14291738,26.19974909,binance
DOGE,Department of Gov Efficiency (deptofgovtefficiency.com),department-of-gov-efficiency,2024-10-30T15:52:16.000Z,6098.26,0.061468346846094174,0.0,254727.75140738,2.38464937,-2.14073734,4.68716899,binance
TURBO,Turbo Trump,turbo-trump-info,2024-10-30T12:00:36.000Z,6102.12,0.19170390889273728,0.0,604363.98871816,101.56528589,36.39464292,68128.32742089,binance
KAIA,Kaia,kaia,2024-10-29T05:17:50.000Z,6132.83,0.15852165229142115,961482560.3393412,61205268.61860459,5.2068283,-1.42235718,3.25609253,binance
ACT,Act I : The AI Prophecy,act-i-the-ai-prophecy,2024-10-22T14:22:27.000Z,6291.75,0.04450722561922992,42203746.19739624,69594622.62679759,7.94301805,-1.3285971,13.22169671,binance
LUNA,Luna by Virtuals,luna-by-virtuals,2024-10-21T06:40:11.000Z,6323.46,0.019522049737733704,19522049.737733703,301865.94628568,11.44780701,-3.23315826,11.69703602,binance
LUMIA,Lumia,lumia,2024-10-17T03:48:13.000Z,6422.32,0.33838322397712284,42614394.539177515,61850479.67881708,41.37768251,-6.57566281,57.80212689,binance
UNI,UNI,uni-sui,2024-10-14T08:04:20.000Z,6490.05,0.0007145063304209939,714506.3304209939,25877.62878212,31.05442853,-0.13982895,42.57658415,binance
BOME,Book of Meme 3.0,book-of-meme-3,2024-10-09T05:31:05.000Z,6612.61,3.73407659731468e-10,0.0,1221376.45320314,-3.85438933,-50.51476028,92.44208749,binance
WCT,WalletConnect Token,walletconnect-token,2024-09-24T15:24:51.000Z,6962.71,0.3454218003737185,64317539.229586385,104698519.49513759,7.77283129,-1.60927084,16.21574168,binance
BB,Bitboard,bitboardtop,2024-09-23T12:52:53.000Z,6989.25,0.0009325180237793704,4107684.1405032235,338975.08036594,1.68334717,-0.02756306,-14.44689824,binance
PEPE,Based Pepe,based-pepe,2024-09-17T13:05:26.000Z,7133.04,3.502700941368146e-08,0.0,786513.74258194,19.97381351,-4.68243781,18.79897849,binance
CATI,Catizen,catizen,2024-09-13T11:21:56.000Z,7230.76,0.09066162630390176,29536651.233548153,29314090.69444582,2.23881592,-3.0114296,14.30829431,binance
SLF,Self Chain,self-chain,2024-08-30T07:47:08.000Z,7570.34,0.06575399927509747,10980917.878941277,14845123.13917253,3.18933393,-1.05261354,-15.58588502,binance
TRUMP,TRUMP AI,trump-ai,2024-08-28T07:51:42.000Z,7618.27,0.0004565933083757126,0.0,273400.7784561,141.87731054,-8.68765424,-1.89367245,binance
DOGS,DOGS,dogs,2024-08-26T12:00:00.000Z,7662.13,0.0001527263104713332,78921320.93606143,30024418.78372586,9.42042,-2.63124087,22.34981725,binance
EURI,Eurite,eurite,2024-08-26T07:13:12.000Z,7666.91,1.1712699119014265,60520823.866102844,42597483.66683943,0.22755874,0.07220486,-0.5824695,binance
DOGE,Department Of Government Efficiency (dogegov.com),department-of-government-efficiency-token,2024-08-21T13:37:59.000Z,7780.49,0.009277897749022601,9084177.596817017,1686661.10308581,12.1793106,-1.26593235,9.92999247,binance
DOGE,Department Of Government Efficiency (DOGE),department-of-government-efficiency,2024-08-20T11:02:56.000Z,7807.08,0.00032596776562353997,162983.88281177,0.0,5.61328861,0.0,20.41541773,binance
DOGS,HARRIS DOGS,harris-dogs,2024-08-16T11:34:38.000Z,7902.55,1.655475468743882e-05,0.0,408291.69213044,166.60807563,6.27941009,512.57083145,binance
PEPE,Pepe of Solana,pepe-of-solana,2024-08-02T04:45:36.000Z,8245.37,1.2845328827628905e-05,0.0,42703.47863069,24.09203281,27.4169993,31.73125385,binance
NEIRO,Neiro (First Neiro On Ethereum),first-neiro-on-ethereum,2024-08-01T17:05:30.000Z,8257.04,0.0005180348477825626,217929319.55225903,271279856.6868703,10.44403793,-1.92705818,19.75196953,binance
BAR,Gold Standard,gold-standard,2024-07-30T11:48:22.000Z,8310.32,0.2926412494576109,0.0,876877.95082729,12.18389329,-1.1259833,16.53048271,binance
NEIRO,Neiro (neiro.lol),neiro-sol-2,2024-07-29T12:52:31.000Z,8333.25,0.0011998617374639473,1199861.7002682334,2156485.67509211,12.73196386,-2.33527404,14.95443454,binance
NEIRO,Neiro Solana (neirobropump.com),neiro-sol,2024-07-29T12:42:47.000Z,8333.41,0.0005507070013477667,0.0,329320.8852892,9.1277582,1.00851381,11.60070906,binance
NEIRO,Neiro Ethereum,neiro-eth,2024-07-29T10:41:21.000Z,8335.44,0.12096486456795216,120964864.56795216,40807715.98046536,24.13985423,0.26598406,37.38266742,binance
MOVE,Movement,movement,2024-07-29T03:27:27.000Z,8342.67,0.15485216747479016,402615635.43445444,287662170.5683729,3.99729794,-0.97135348,-4.87563449,binance
XUSD,StraitsX USD,straitsx-xusd,2024-07-24T06:09:31.000Z,8459.97,0.9998063345133004,62478298.377151616,13121948.66919988,-0.06447491,-0.01288017,-0.06162714,binance
HMSTR,Hamster Kombat,hamster-kombat,2024-07-15T10:14:24.000Z,8671.89,0.0007914382275809341,50948835.900522634,31414524.20474163,9.3636911,-1.9285668,19.99835381,binance
STO,StakeStone,stakestone,2024-07-15T10:13:52.000Z,8671.9,0.08769574529045157,19760774.576216504,101420701.02680302,-12.67012349,-3.79327985,37.36179282,binance
BABY,Babylon,babylon,2024-07-15T10:03:41.000Z,8672.07,0.05388293690509091,134010258.38361084,50743195.45054469,9.21205427,-1.88909899,14.91300573,binance
ME,Magic Eden,magiceden,2024-07-15T10:03:01.000Z,8672.08,0.8199681994723685,123080560.1433269,30983930.27922935,7.69314692,-0.98443433,12.943112,binance
G,Gravity (by Galxe),gravity-token,2024-07-05T03:29:52.000Z,8918.63,0.012964217566685098,125526555.15813114,17043453.41393386,7.87863461,-0.92080013,12.30255335,binance
EIGEN,EigenLayer,eigenlayer,2024-07-04T15:49:12.000Z,8930.31,1.392146880235652,436931042.9379466,166228157.61886668,12.18822581,-1.68228647,27.68094321,binance
SOPH,Sophon,sophon,2024-07-04T07:13:52.000Z,8938.9,0.037023745785779855,74047491.57155971,183501615.39351228,8.62386092,-1.64069944,17.65197196,binance
SCR,Scroll,scroll,2024-07-04T07:08:51.000Z,8938.98,0.33272825566953995,63218368.577212594,28842318.358971,16.06093823,-2.00670125,27.7075116,binance
PEOPLE,MAGA,maga-peopletoken,2024-07-03T11:27:43.000Z,8958.66,1.292107712107834e-06,0.0,279007.5497345,163.17840015,3.72524504,-93.50466352,binance
TST,Teleport System Token,teleport-system-token,2024-06-27T08:23:17.000Z,9105.74,0.0020395726211363753,0.0,613686.38394694,-1.69205087,-1.32625981,9.82414219,binance
ZRO,LayerZero,layerzero,2024-06-20T05:52:25.000Z,9276.25,2.1703320282079925,260924471.93231136,80849154.70732883,14.80990627,-1.12536348,21.73526888,binance
TRUMP,PEPE,pepe-trump-sbs,2024-06-18T07:05:31.000Z,9323.03,1.9527071801317595e-06,0.0,174917.64612898,152.42161532,-5.07023043,611.15727229,binance
ZK,ZKsync,zksync,2024-06-16T23:10:00.000Z,9354.96,0.05827889664066971,418741053.4706157,77655659.18138659,17.05555676,-2.65163706,27.08907653,binance
COOKIE,Cookie DAO,cookie,2024-06-14T09:37:53.000Z,9416.5,0.19678191559812208,107773255.45344877,72102031.91107544,12.5320877,-1.66690641,22.90460709,binance
TRUMP,Donald Trump,donald-trumpcoin,2024-06-13T05:22:09.000Z,9444.76,5.611364182299583e-05,0.0,52270.65660999,-3.33844915,-4.95665024,-1.63895799,binance
IO,io.net,io-net,2024-06-06T04:47:03.000Z,9613.34,0.8302840048706297,140126317.53513965,77921304.3089794,12.25630448,-1.79598516,19.86467377,binance
PEPE,Pepe,pepe-solana,2024-06-04T07:52:02.000Z,9658.26,0.0010015542310406864,0.0,31397.78420094,2.22962683,-2.84020241,11.56542267,binance
SHIB,SHIB ON SOLANA,shib-on-solana,2024-05-29T07:04:01.000Z,9803.06,1.3471185400118948e-05,0.0,25976504.37641604,8.16394262,-1.03710591,18.58384336,binance
BB,BounceBit,bouncebit,2024-05-13T10:01:10.000Z,10184.11,0.1052279543413053,66508535.85924196,68107471.31678149,22.87586932,-2.38431559,32.47917479,binance
NOT,Notcoin,notcoin,2024-05-09T15:38:45.000Z,10274.48,0.0022009250375331444,218846007.34474286,40237599.40498074,11.18968628,-1.63838277,22.36194605,binance
KMNO,Kamino Finance,kamino-finance,2024-04-30T06:37:24.000Z,10499.5,0.06203789332233779,142219748.86958355,14680242.33660286,6.88061179,-2.25857644,5.44523517,binance
REZ,Renzo,renzo,2024-04-23T11:11:39.000Z,10662.93,0.01298775105660717,40704414.90501729,290582395.46271676,39.05763768,-1.45564665,61.26795341,binance
OMNI,Omni Network,omni-network,2024-04-18T00:30:00.000Z,10793.63,3.666432427387182,126376383.43350483,984646618.7276262,138.21100741,-7.04355612,157.95457021,binance
TNSR,Tensor,tensor,2024-04-08T11:24:28.000Z,11022.72,0.13975965617115788,54981335.25825662,21083978.82142912,14.73816815,-2.77710202,15.39473042,binance
SAGA,Saga,saga,2024-04-04T06:12:54.000Z,11123.91,0.30207790166460136,81596401.03224716,128086449.22877862,22.91575973,-2.05336906,48.12402793,binance
SC,Shark Cat,shark-cat,2024-04-02T07:00:23.000Z,11171.12,0.0054024949299742,5347905.522601679,1992499.01797645,25.10615332,-4.36347546,19.49683538,binance
ENA,Ethena,ethena,2024-03-29T04:42:08.000Z,11269.42,0.34257436955358184,2176953064.022527,1322950769.451809,17.62944623,-2.13166326,35.95124683,binance
W,Wormhole,wormhole,2024-03-29T04:25:44.000Z,11269.7,0.07882242658086322,367654364.277913,98712065.10871783,13.88021404,-1.44069542,18.54215086,binance
WIF,DOGWIFHOOD,dogwifhood,2024-03-26T05:42:40.000Z,11340.42,0.00012198992556352703,121858.19754817554,0.0,7.97525827,0.0,5.89181518,binance
BOME,BOOK OF MEME,book-of-meme,2024-03-14T11:43:10.000Z,11622.41,0.001899004545812293,130884119.68221776,84083434.40906407,10.33826109,-2.08061055,25.53799609,binance
ETHFI,ether.fi,ether-fi-ethfi,2024-03-13T06:06:39.000Z,11652.02,1.1871384432134335,444929757.5425759,266701453.19290477,10.28312497,-2.10984639,29.44906569,binance
AEVO,Aevo,aevo,2024-03-07T06:26:50.000Z,11795.68,0.11277559928440699,102481219.1950262,76015409.80615626,22.97666014,-3.08286599,40.8676756,binance
BABY,Baby,baby-sol,2024-03-06T06:54:23.000Z,11819.22,1.2044571463942558e-07,118201.33274951039,734.81475237,8.70093371,0.24671774,10.97646343,binance
PORTAL,Portal,portal-gaming,2024-02-21T08:01:46.000Z,12154.1,0.07144910285548335,40901965.72826454,254343858.50396875,79.43081144,0.4690277,91.88331077,binance
STRK,Starknet,starknet-token,2024-02-20T12:19:19.000Z,12173.8,0.14863869759932563,534243066.00354874,88861243.56173013,20.67425167,-2.08305766,34.65826126,binance
PIXEL,Pixels,pixels,2024-02-19T09:43:44.000Z,12200.4,0.041378014902961044,123209207.49742353,42962031.12931176,18.43602214,-2.28170507,27.04630474,binance
VIRTUAL,Virtuals Protocol,virtual-protocol,2024-02-15T07:33:29.000Z,12298.57,1.7877314810472094,1171159979.1296363,466627076.1085827,11.85175392,-2.98367287,16.15289639,binance
DYM,Dymension,dymension,2024-02-06T10:00:00.000Z,12512.13,0.29586785143852784,95837319.7569217,27186872.71441892,19.00219863,-1.88771061,30.57666467,binance
JUP,Jupiter,jupiter-ag,2024-01-31T08:38:13.000Z,12657.49,0.49193703542110495,1478172404.0234973,99099772.40878636,8.69362796,-2.52951985,13.93775747,binance
ONDO,Ondo,ondo-finance,2024-01-18T12:06:25.000Z,12966.02,0.9112210612987314,2878645315.332193,270489051.9177973,8.08348857,-1.4637786,18.18662957,binance
MANTA,Manta Network,manta-network,2024-01-18T10:00:24.000Z,12968.12,0.23518391206804823,98566426.0383544,34283755.09859874,18.48409788,-2.23347715,30.50086582,binance
ALT,Altlayer,altlayer,2024-01-17T12:59:16.000Z,12989.14,0.03877366802122888,145600862.57594538,627221747.3792737,35.7583406,-4.98697903,51.28081601,binance
XAI,Xai,xai-games,2024-01-09T15:55:00.000Z,13178.21,0.06287736238272548,105543766.63510875,66944659.19988745,19.37466384,-2.98602592,28.30074316,binance
AI,Sleepless AI,sleepless-ai,2024-01-04T10:00:00.000Z,13304.13,0.14497938177851336,52899351.68431949,41290849.71113658,19.89077817,-2.78036684,35.39085927,binance
AI,Any Inu,any-inu,2024-01-02T09:09:13.000Z,13352.97,2.050007641580854e-06,0.0,50925.32305194,5.33498704,-0.00150361,0.03986432,binance
NFP,NFPrompt,nfprompt,2023-12-27T10:19:02.000Z,13495.81,0.07425425543190531,35107145.35369287,32404589.91873758,22.97661662,-2.11000333,37.26757637,binance
WIF,dogwifhat,dogwifhat,2023-12-19T09:08:50.000Z,13688.98,1.0103818112619092,1009209970.6108174,810469974.5955164,4.36543099,-1.81937056,21.05725674,binance
ACE,Fusionist,fusionist,2023-12-11T13:06:52.000Z,13877.01,0.5945265491575823,40844145.74529861,33343158.05255388,19.40168489,-2.41573811,26.28355547,binance
JTO,Jito,jito,2023-12-07T16:04:41.000Z,13970.05,1.967807898427248,683196188.9481578,81352113.86063951,6.19981427,-1.65996061,-1.23974353,binance
AEUR,Anchored Coins AEUR,anchored-coins-aeur,2023-12-05T11:27:21.000Z,14022.67,1.1683475171070503,66607029.98566467,69106.51371317,1.78675779,-0.45633422,5.65362919,binance
JOE,Joe coin,joe-coin,2023-11-24T08:31:06.000Z,14289.61,0.060949266774010115,60949266.774010114,1704939.09685252,21.96181738,-2.66180678,9.5475929,binance
PYTH,Pyth Network,pyth-network,2023-11-20T09:42:13.000Z,14384.42,0.11821564200690529,679738255.3750409,67169724.6911323,11.60377304,-1.54342648,23.32025189,binance
MEME,Memecoin,meme,2023-11-03T08:03:36.000Z,14794.07,0.001901069435916257,95761224.33555035,49853191.97257601,13.74467225,-2.05513975,28.3668972,binance
TIA,Celestia,celestia,2023-10-31T16:51:41.000Z,14857.27,1.932380639798485,1362842920.865397,235478301.36983132,13.58233656,-0.62664825,27.57777893,binance
POL,POL (prev. MATIC),polygon-ecosystem-token,2023-10-30T14:43:57.000Z,14883.39,0.2325030737859834,2433483268.185707,231014959.38673085,13.52402815,-2.36590567,29.80991567,binance
JOE,Joe Coin,joe-coin-bsc,2023-10-26T14:26:44.000Z,14979.68,0.0001699464797260889,0.0,2549656.5606008,0.0,0.0,1.37305461,binance
BIGTIME,Big Time,big-time,2023-10-11T04:56:06.000Z,15349.19,0.05905506414457362,114856128.18029082,43924051.12767045,8.76216541,-1.29073441,16.52083474,binance
BANANA,Banana Gun,banana-gun,2023-09-20T12:34:29.000Z,15845.55,19.45497007907046,77500131.81093305,26684868.17382469,5.67395553,-2.71715245,15.57494202,binance
TRUMP,MAGA (magamemecoin.com),maga,2023-08-18T10:42:43.000Z,16639.41,0.14356393399083428,6316433.656119171,78688.41113379,6.54294077,-1.43990169,15.04240222,binance
CYBER,Cyber,cyberconnect,2023-08-15T13:00:00.000Z,16709.13,1.6244846459818767,72878551.27083322,102748649.43062927,23.2940307,-1.36637506,38.43409392,binance
SEI,Sei,sei,2023-08-14T07:35:00.000Z,16738.54,0.3279418368399346,1822354568.1828291,783335265.4178776,19.07044032,-2.91978981,25.73827637,binance
XRP,HarryPotterObamaPacMan8Inu,harrypotterobamapacman8inu,2023-08-11T16:17:34.000Z,16801.83,0.006352853237410905,518377.0500381413,1001.15271605,11.19515813,0.92701103,30.49048072,binance
FDUSD,First Digital USD,first-digital-usd,2023-07-26T04:26:40.000Z,17197.68,0.9990689165628448,1451113585.2095401,11923439658.262856,0.06484359,0.0033028,0.11515001,binance
ONE,OneFinity,onedex,2023-07-26T00:42:53.000Z,17201.41,0.05055833986943828,221022.65867347168,11.38171741,8.76269811,-1.36492362,11.1605444,binance
ARKM,Arkham,arkham,2023-07-18T00:20:00.000Z,17393.79,0.5452256252416581,122730288.24189723,123320078.01617442,11.60007188,-1.52727406,21.97502243,binance
SOPH,SophiaVerse,sophiaverse,2023-07-06T12:35:32.000Z,17669.53,0.0037449188656457134,0.0,147995.9572633,2.20908504,-0.08254744,6.35416087,binance
NTRN,Neutron,neutron-ntrn,2023-06-13T09:53:47.000Z,18224.23,0.10768973600056399,64634301.9691611,10664733.99979677,14.91023779,-1.53113246,28.18705618,binance
MEME,meme (Ordinals),memesonbitcoin,2023-05-10T12:05:14.000Z,19038.04,0.0018989045779178946,0.0,139873.24351325,13.0354754,-2.12953807,27.64949248,binance
CETUS,Cetus Protocol,cetus-protocol,2023-05-09T13:55:38.000Z,19060.2,0.11322670313711217,92960764.15695095,40249202.73462843,12.97945421,-2.56792258,27.66298587,binance
ORDI,ORDI,ordi,2023-05-08T05:51:24.000Z,19092.27,10.002410257331412,210050615.40395966,155431231.55327773,16.77921627,-0.18671909,34.94223587,binance
TURBO,Turbo,turbo,2023-05-01T00:30:00.000Z,19265.63,0.004471504429161891,308533805.6121705,103069508.44119847,12.63113386,-2.24350614,25.77018568,binance
