symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
DOGE,Dogen,dogen-ethereum,2025-07-11T17:01:36.000Z,2.18,2.92111531331e-13,0.0,68764.68963785,3.92014699,3.92014699,3.92014699,binance
ALT,Altcoin,altcoin-ethereum,2025-07-10T13:11:58.000Z,30.01,1.11361383998e-13,0.0,74171.57808203,-76.74813564,-19.35574032,-56.16502247,binance
ALT,Altcoin,altcoin-fun,2025-07-08T14:06:47.000Z,77.09,0.07080027411022516,0.0,18813123.03248125,24.44556392,1.08312115,353.23369356,binance
SAHARA,Sahara AI,sahara-ai,2025-06-26T12:00:00.000Z,367.21,0.07971344120744399,162615420.06318575,166759997.83528396,3.84752804,1.89438224,-3.09977116,binance
TRUMP,Mubarak Trump,mubarak-trump,2025-06-19T08:16:44.000Z,538.93,1.7213379431472982e-05,0.0,51184.97718679,3.88482439,45.24187074,1095.65694782,binance
NEWT,Newton Protocol,newton-protocol,2025-06-19T01:54:19.000Z,545.3,0.33589056616941987,72216471.72642528,90046757.95106763,3.02482865,1.43276983,-0.60033511,binance
MASK,catwifmask,catwifmask,2025-06-12T15:45:24.000Z,699.45,0.008196111080252198,8194240.145779798,7549341.58597894,-4.47027833,0.17890233,14.57656878,binance
RESOLV,Resolv,resolv,2025-06-04T08:26:04.000Z,898.77,0.19931592984381027,31043456.07317345,442346761.8779675,37.99391447,2.38019609,39.42985231,binance
D,D,d,2025-05-29T07:57:20.000Z,1043.25,2.9052836726777748e-05,0.0,190436.79114583,33.78989242,-1.99011411,1999.49556726,binance
A,Vaulta,vaulta,2025-05-28T09:48:03.000Z,1065.41,0.552842073276926,871959028.9411052,87617818.3030982,4.54635106,1.11669577,15.68266532,binance
HUMA,Huma Finance,huma-finance,2025-05-26T11:00:00.000Z,1112.21,0.0414893544648852,71914881.05863789,117998310.36065526,10.72521462,1.43523278,32.4678757,binance
SPK,Spark,spark,2025-05-21T08:03:34.000Z,1235.15,0.034984721642617754,34164003.857146725,96631943.0442946,9.08964046,1.7887592,12.7780595,binance
TURBO,TURBO BOME,turbo-bome,2025-05-20T06:36:03.000Z,1260.61,1.7891710604079084e-05,0.0,287219.54958995,-38.52649477,-22.43698653,203.68995927,binance
LA,Lagrange,lagrange,2025-05-15T07:24:08.000Z,1379.81,0.39593121370683027,76414724.24541824,177889933.53400275,-4.08510662,0.64662564,-20.58107478,binance
HYPER,Hyperpigmentation,hyperpigmentation,2025-05-06T10:13:57.000Z,1592.98,0.011902110230549864,11862196.486633655,100047.6887484,-2.03066688,1.53654781,-21.97493134,binance
RED,RED,redfuture,2025-05-06T07:51:49.000Z,1595.34,1474.7243466130706,0.0,24492.97439698,-0.75026994,0.21324015,-0.83600151,binance
SXT,Space and Time,space-and-time,2025-05-02T07:29:58.000Z,1691.71,0.08483138011609612,118763932.16253456,43164444.40964282,0.07834751,0.84623166,23.06031177,binance
HAEDAL,Haedal Protocol,haedal-protocol,2025-04-29T10:59:51.000Z,1760.21,0.16540903548892627,35149420.041396834,105937140.13892983,7.45262331,2.44206388,37.19007904,binance
TRUMP,TRUMP MOG (trumpmog.me),trump-mog,2025-04-29T08:39:17.000Z,1762.55,0.0018246015234206435,0.0,168534.42027873,27.30739546,-1.60465139,1048.12076326,binance
SIGN,Sign,sign,2025-04-25T14:19:12.000Z,1852.89,0.07544276191693676,90531314.30032411,36138005.50662062,10.71993456,1.23903132,15.72783313,binance
INIT,Initia,initia,2025-04-17T09:02:11.000Z,2050.17,0.5062741833424165,80659397.01647682,271444883.1762029,20.61722972,4.10654039,26.16113409,binance
PEPE,PEPE AI (pepeai.one),pepeai-one,2025-04-17T06:34:41.000Z,2052.63,0.00011262631322601308,0.0,341118.28457516,204.05651252,-0.23919329,-85.4572606,binance
TRUMP,PEPE TRUMP (pepetrump.cc),pepetrump-cc,2025-04-17T06:31:45.000Z,2052.68,1.311414858498417e-08,0.0,1794050.15719629,-95.41790273,-78.10739066,-84.29879076,binance
HYPER,Hyperlane,hyperlane,2025-04-16T09:27:48.000Z,2073.74,0.5368848710689098,94062229.411273,2083287794.108936,15.06590684,2.72271729,424.26377107,binance
USD1,World Liberty Financial USD,usd1,2025-04-13T05:37:56.000Z,2149.58,1.0001020951411272,2209072531.5481334,670762213.9246271,0.00794983,0.02183205,-0.01882154,binance
KERNEL,KernelDAO,kerneldao,2025-04-01T13:15:11.000Z,2429.95,0.14698116976805606,25287271.58403935,101490038.65072158,15.72347009,-0.12165378,45.15910325,binance
TRUMP,MAGA TRUMP (magatrumpcoin.com),magatrumpcoin-com,2025-03-28T03:51:29.000Z,2535.35,0.00015428306834099352,0.0,1586455.44555341,29.19746742,15.53461036,-77.80440418,binance
GUN,GUNZ,gunz,2025-03-27T13:48:37.000Z,2549.4,0.03488900433172254,33301554.634629164,42703425.82349306,4.82954704,1.42359589,14.35551367,binance
HOME,Defi App,defi-app,2025-03-26T08:40:47.000Z,2578.53,0.02294627333167278,62413863.46214996,36330388.53681214,6.3121176,1.5745548,19.93709985,binance
MUBARAK,Mubarak(mubarakcoin.link),mubarak-coin,2025-03-25T14:21:53.000Z,2596.84,0.0029243832687375353,0.0,224491.58734444,-6.84830552,-8.86639079,-78.86648689,binance
PARTI,Particle Network,particle-network,2025-03-24T02:22:29.000Z,2632.83,0.21436975968735134,49948154.00715286,94595227.3436771,18.98127129,2.91111796,26.49245183,binance
NXPC,NEXPACE,maplestory-universe,2025-03-17T06:30:59.000Z,2796.69,1.063220986137685,197675888.30468735,109813224.70407161,13.43890441,2.07253335,17.32856694,binance
MUBARAK,Mubarak,mubarak,2025-03-16T12:53:38.000Z,2814.31,0.047128822842094145,47128822.842094146,104352878.39562602,6.31571763,1.3828216,28.20846206,binance
FORM,Form,form,2025-02-28T03:49:27.000Z,3207.38,0.00018073170330582745,0.0,302179.07746723,85.23979455,7.89635861,13.73132625,binance
TUT,Tutorial,tutorial,2025-02-26T10:44:14.000Z,3248.47,0.06069615412040439,50868224.58819135,47648773.89646447,1.24186824,-2.40187241,-0.56207019,binance
TST,[Fake] Test (testtoken.me),testtoken-me,2025-02-18T09:08:24.000Z,3442.07,1.3696317267176075e-05,0.0,244334.8353441,140.33669525,27.60543772,-79.85685351,binance
KAITO,KAITO,kaito,2025-02-14T13:09:33.000Z,3534.05,1.6844946059341717,406618281.4529425,83038651.68232289,9.30132657,1.86620622,11.87994267,binance
HEI,Heima,heima,2025-02-12T06:52:06.000Z,3588.34,0.32444537279614966,24881815.568911538,25106887.55444463,13.90942906,4.75914048,22.06263263,binance
